timestamp, index, name, memory.used [MiB]
2026/06/01 17:44:26.418, 0, NVIDIA GeForce RTX 4090, 2911 MiB
2026/06/01 17:44:31.419, 0, NVIDIA GeForce RTX 4090, 2911 MiB
2026/06/01 17:44:36.420, 0, NVIDIA GeForce RTX 4090, 2953 MiB
2026/06/01 17:44:41.421, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:44:46.422, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:44:51.422, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:44:56.423, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:01.424, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:06.424, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:11.425, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:16.426, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:21.426, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:26.427, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:31.428, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:36.428, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:41.429, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:46.430, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:51.430, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:45:56.431, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:01.432, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:06.433, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:11.433, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:16.434, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:21.435, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:26.435, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:31.436, 0, NVIDIA GeForce RTX 4090, 2946 MiB
